@relation segment

@attribute region-centroid-col {'\'(-inf-151.5]\'','\'(151.5-193.5]\'','\'(193.5-inf)\''}
@attribute region-centroid-row {'\'(-inf-50.5]\'','\'(50.5-60.5]\'','\'(60.5-67.5]\'','\'(67.5-81.5]\'','\'(81.5-116.5]\'','\'(116.5-129.5]\'','\'(129.5-147.5]\'','\'(147.5-155.5]\'','\'(155.5-158.5]\'','\'(158.5-162.5]\'','\'(162.5-163.5]\'','\'(163.5-170.5]\'','\'(170.5-175.5]\'','\'(175.5-207.5]\'','\'(207.5-210.5]\'','\'(210.5-inf)\''}
@attribute region-pixel-count {'\'All\''}
@attribute short-line-density-5 {'\'(-inf-0.055556]\'','\'(0.055556-inf)\''}
@attribute short-line-density-2 {'\'(-inf-0.055556]\'','\'(0.055556-inf)\''}
@attribute vedge-mean {'\'(-inf-0.194443]\'','\'(0.194443-0.333334]\'','\'(0.333334-0.722222]\'','\'(0.722222-1.305555]\'','\'(1.305555-2.527775]\'','\'(2.527775-3.916665]\'','\'(3.916665-6.63889]\'','\'(6.63889-22.2778]\'','\'(22.2778-inf)\''}
@attribute vegde-sd {'\'(-inf-0.009259]\'','\'(0.009259-0.033333]\'','\'(0.033333-0.196296]\'','\'(0.196296-0.623609]\'','\'(0.623609-1.496605]\'','\'(1.496605-7.75185]\'','\'(7.75185-inf)\''}
@attribute hedge-mean {'\'(-inf-0.277779]\'','\'(0.277779-0.500001]\'','\'(0.500001-0.555554]\'','\'(0.555554-0.722222]\'','\'(0.722222-1.36111]\'','\'(1.36111-1.916665]\'','\'(1.916665-4.02778]\'','\'(4.02778-19.3611]\'','\'(19.3611-inf)\''}
@attribute hedge-sd {'\'(-inf-0.009259]\'','\'(0.009259-0.02963]\'','\'(0.02963-0.177779]\'','\'(0.177779-0.551851]\'','\'(0.551851-0.964527]\'','\'(0.964527-1.59132]\'','\'(1.59132-10.9407]\'','\'(10.9407-241.335]\'','\'(241.335-inf)\''}
@attribute intensity-mean {'\'(-inf-0.203703]\'','\'(0.203703-3.72222]\'','\'(3.72222-4.48148]\'','\'(4.48148-6.35185]\'','\'(6.35185-7.53704]\'','\'(7.53704-10.62965]\'','\'(10.62965-16.1296]\'','\'(16.1296-19.6852]\'','\'(19.6852-27.2037]\'','\'(27.2037-29.53705]\'','\'(29.53705-31.8889]\'','\'(31.8889-47.22225]\'','\'(47.22225-63.57405]\'','\'(63.57405-82.9815]\'','\'(82.9815-inf)\''}
@attribute rawred-mean {'\'(-inf-3.833335]\'','\'(3.833335-6.388885]\'','\'(6.388885-8.611115]\'','\'(8.611115-9.611115]\'','\'(9.611115-15.61115]\'','\'(15.61115-18.16665]\'','\'(18.16665-22.94445]\'','\'(22.94445-26.2222]\'','\'(26.2222-41.94445]\'','\'(41.94445-56.3333]\'','\'(56.3333-67.83335]\'','\'(67.83335-inf)\''}
@attribute rawblue-mean {'\'(-inf-0.611112]\'','\'(0.611112-3.944445]\'','\'(3.944445-6.166665]\'','\'(6.166665-8.833335]\'','\'(8.833335-19.83335]\'','\'(19.83335-26.16665]\'','\'(26.16665-36.27775]\'','\'(36.27775-43.83335]\'','\'(43.83335-48.83335]\'','\'(48.83335-77.8889]\'','\'(77.8889-101.7777]\'','\'(101.7777-inf)\''}
@attribute rawgreen-mean {'\'(-inf-0.055556]\'','\'(0.055556-1.722225]\'','\'(1.722225-2.722225]\'','\'(2.722225-4.166665]\'','\'(4.166665-6.944445]\'','\'(6.944445-12.38885]\'','\'(12.38885-16.94445]\'','\'(16.94445-22.16665]\'','\'(22.16665-26.5]\'','\'(26.5-30.5]\'','\'(30.5-35.72225]\'','\'(35.72225-55.83335]\'','\'(55.83335-63.72225]\'','\'(63.72225-71.27775]\'','\'(71.27775-inf)\''}
@attribute exred-mean {'\'(-inf--30.27775]\'','\'(-30.27775--26.72225]\'','\'(-26.72225--22.27775]\'','\'(-22.27775--13.94445]\'','\'(-13.94445--11.72225]\'','\'(-11.72225--8.166665]\'','\'(-8.166665--4.277775]\'','\'(-4.277775--1.277775]\'','\'(-1.277775-0.166666]\'','\'(0.166666-inf)\''}
@attribute exblue-mean {'\'(-inf--0.111111]\'','\'(-0.111111-0.055556]\'','\'(0.055556-1.166665]\'','\'(1.166665-5.388885]\'','\'(5.388885-9.611115]\'','\'(9.611115-16.72225]\'','\'(16.72225-21.16665]\'','\'(21.16665-28.72225]\'','\'(28.72225-42.83335]\'','\'(42.83335-46.94445]\'','\'(46.94445-53.83335]\'','\'(53.83335-inf)\''}
@attribute exgreen-mean {'\'(-inf--25.83335]\'','\'(-25.83335--20.94445]\'','\'(-20.94445--17.83335]\'','\'(-17.83335--15.16665]\'','\'(-15.16665--13.72225]\'','\'(-13.72225--9.944445]\'','\'(-9.944445--8.5]\'','\'(-8.5--6.277775]\'','\'(-6.277775--4.833335]\'','\'(-4.833335--1.388885]\'','\'(-1.388885--0.055556]\'','\'(-0.055556-0.055556]\'','\'(0.055556-1.055557]\'','\'(1.055557-2.166665]\'','\'(2.166665-3.444445]\'','\'(3.444445-inf)\''}
@attribute value-mean {'\'(-inf-0.611112]\'','\'(0.611112-5.166665]\'','\'(5.166665-6.5]\'','\'(6.5-8.5]\'','\'(8.5-15.72225]\'','\'(15.72225-20.72225]\'','\'(20.72225-28.61115]\'','\'(28.61115-36.27775]\'','\'(36.27775-43.83335]\'','\'(43.83335-48.83335]\'','\'(48.83335-77.8889]\'','\'(77.8889-101.7777]\'','\'(101.7777-inf)\''}
@attribute saturation-mean {'\'(-inf-0.092683]\'','\'(0.092683-0.110882]\'','\'(0.110882-0.111164]\'','\'(0.111164-0.115521]\'','\'(0.115521-0.117533]\'','\'(0.117533-0.220967]\'','\'(0.220967-0.222832]\'','\'(0.222832-0.247783]\'','\'(0.247783-0.274918]\'','\'(0.274918-0.321112]\'','\'(0.321112-0.362945]\'','\'(0.362945-0.447372]\'','\'(0.447372-0.5244]\'','\'(0.5244-0.621698]\'','\'(0.621698-0.716915]\'','\'(0.716915-inf)\''}
@attribute hue-mean {'\'(-inf--2.41102]\'','\'(-2.41102--2.245545]\'','\'(-2.245545--2.20471]\'','\'(-2.20471--2.08594]\'','\'(-2.08594--1.85084]\'','\'(-1.85084--1.51262]\'','\'(-1.51262--0.287933]\'','\'(-0.287933-0.64353]\'','\'(0.64353-inf)\''}
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
'\'(-inf-151.5]\'','\'(129.5-147.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.194443-0.333334]\'','\'(0.009259-0.033333]\'','\'(-inf-0.277779]\'','\'(0.009259-0.02963]\'','\'(0.203703-3.72222]\'','\'(-inf-3.833335]\'','\'(0.611112-3.944445]\'','\'(-inf-0.055556]\'','\'(-4.277775--1.277775]\'','\'(1.166665-5.388885]\'','\'(-4.833335--1.388885]\'','\'(0.611112-5.166665]\'','\'(0.716915-inf)\'','\'(-2.20471--2.08594]\'',window
'\'(-inf-151.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.623609-1.496605]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(10.62965-16.1296]\'','\'(9.611115-15.61115]\'','\'(8.833335-19.83335]\'','\'(16.94445-22.16665]\'','\'(-8.166665--4.277775]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(15.72225-20.72225]\'','\'(0.447372-0.5244]\'','\'(0.64353-inf)\'',grass
'\'(151.5-193.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.623609-1.496605]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(46.94445-53.83335]\'','\'(-13.72225--9.944445]\'','\'(101.7777-inf)\'','\'(0.222832-0.247783]\'','\'(-inf--2.41102]\'',sky
'\'(193.5-inf)\'','\'(210.5-inf)\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(1.496605-7.75185]\'','\'(1.916665-4.02778]\'','\'(1.59132-10.9407]\'','\'(10.62965-16.1296]\'','\'(9.611115-15.61115]\'','\'(8.833335-19.83335]\'','\'(16.94445-22.16665]\'','\'(-11.72225--8.166665]\'','\'(1.166665-5.388885]\'','\'(3.444445-inf)\'','\'(15.72225-20.72225]\'','\'(0.274918-0.321112]\'','\'(0.64353-inf)\'',grass
'\'(151.5-193.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(2.527775-3.916665]\'','\'(1.496605-7.75185]\'','\'(1.916665-4.02778]\'','\'(1.59132-10.9407]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-22.27775--13.94445]\'','\'(28.72225-42.83335]\'','\'(-20.94445--17.83335]\'','\'(48.83335-77.8889]\'','\'(0.274918-0.321112]\'','\'(-2.08594--1.85084]\'',path
'\'(151.5-193.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(1.36111-1.916665]\'','\'(0.964527-1.59132]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(46.94445-53.83335]\'','\'(-15.16665--13.72225]\'','\'(101.7777-inf)\'','\'(0.117533-0.220967]\'','\'(-2.41102--2.245545]\'',sky
'\'(-inf-151.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(1.916665-4.02778]\'','\'(1.59132-10.9407]\'','\'(31.8889-47.22225]\'','\'(26.2222-41.94445]\'','\'(36.27775-43.83335]\'','\'(26.5-30.5]\'','\'(-11.72225--8.166665]\'','\'(21.16665-28.72225]\'','\'(-13.72225--9.944445]\'','\'(36.27775-43.83335]\'','\'(0.274918-0.321112]\'','\'(-2.08594--1.85084]\'',path
'\'(-inf-151.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.196296-0.623609]\'','\'(0.722222-1.36111]\'','\'(0.964527-1.59132]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-30.27775--26.72225]\'','\'(42.83335-46.94445]\'','\'(-15.16665--13.72225]\'','\'(101.7777-inf)\'','\'(0.117533-0.220967]\'','\'(-2.41102--2.245545]\'',sky
'\'(193.5-inf)\'','\'(210.5-inf)\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.623609-1.496605]\'','\'(4.02778-19.3611]\'','\'(1.59132-10.9407]\'','\'(19.6852-27.2037]\'','\'(15.61115-18.16665]\'','\'(19.83335-26.16665]\'','\'(26.5-30.5]\'','\'(-22.27775--13.94445]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(28.61115-36.27775]\'','\'(0.362945-0.447372]\'','\'(0.64353-inf)\'',grass
'\'(151.5-193.5]\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(6.63889-22.2778]\'','\'(7.75185-inf)\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-13.94445--11.72225]\'','\'(28.72225-42.83335]\'','\'(-17.83335--15.16665]\'','\'(48.83335-77.8889]\'','\'(0.247783-0.274918]\'','\'(-2.08594--1.85084]\'',cement
'\'(151.5-193.5]\'','\'(210.5-inf)\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(2.527775-3.916665]\'','\'(1.496605-7.75185]\'','\'(4.02778-19.3611]\'','\'(1.59132-10.9407]\'','\'(16.1296-19.6852]\'','\'(9.611115-15.61115]\'','\'(8.833335-19.83335]\'','\'(22.16665-26.5]\'','\'(-11.72225--8.166665]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(20.72225-28.61115]\'','\'(0.362945-0.447372]\'','\'(0.64353-inf)\'',grass
'\'(-inf-151.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(2.527775-3.916665]\'','\'(1.496605-7.75185]\'','\'(4.02778-19.3611]\'','\'(10.9407-241.335]\'','\'(29.53705-31.8889]\'','\'(22.94445-26.2222]\'','\'(36.27775-43.83335]\'','\'(22.16665-26.5]\'','\'(-11.72225--8.166665]\'','\'(21.16665-28.72225]\'','\'(-13.72225--9.944445]\'','\'(36.27775-43.83335]\'','\'(0.274918-0.321112]\'','\'(-2.20471--2.08594]\'',path
'\'(-inf-151.5]\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.623609-1.496605]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(0.203703-3.72222]\'','\'(-inf-3.833335]\'','\'(0.611112-3.944445]\'','\'(1.722225-2.722225]\'','\'(-8.166665--4.277775]\'','\'(1.166665-5.388885]\'','\'(-1.388885--0.055556]\'','\'(0.611112-5.166665]\'','\'(0.716915-inf)\'','\'(-inf--2.41102]\'',foliage
'\'(193.5-inf)\'','\'(158.5-162.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(2.527775-3.916665]\'','\'(7.75185-inf)\'','\'(4.02778-19.3611]\'','\'(10.9407-241.335]\'','\'(31.8889-47.22225]\'','\'(26.2222-41.94445]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-22.27775--13.94445]\'','\'(28.72225-42.83335]\'','\'(-13.72225--9.944445]\'','\'(48.83335-77.8889]\'','\'(0.321112-0.362945]\'','\'(-2.41102--2.245545]\'',path
'\'(-inf-151.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(0.555554-0.722222]\'','\'(0.551851-0.964527]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(42.83335-46.94445]\'','\'(-13.72225--9.944445]\'','\'(101.7777-inf)\'','\'(0.117533-0.220967]\'','\'(-2.41102--2.245545]\'',sky
'\'(-inf-151.5]\'','\'(60.5-67.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.623609-1.496605]\'','\'(0.722222-1.36111]\'','\'(0.964527-1.59132]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(77.8889-101.7777]\'','\'(35.72225-55.83335]\'','\'(-26.72225--22.27775]\'','\'(46.94445-53.83335]\'','\'(-25.83335--20.94445]\'','\'(77.8889-101.7777]\'','\'(0.274918-0.321112]\'','\'(-2.20471--2.08594]\'',cement
'\'(151.5-193.5]\'','\'(67.5-81.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(1.496605-7.75185]\'','\'(0.722222-1.36111]\'','\'(0.964527-1.59132]\'','\'(31.8889-47.22225]\'','\'(26.2222-41.94445]\'','\'(36.27775-43.83335]\'','\'(30.5-35.72225]\'','\'(-1.277775-0.166666]\'','\'(9.611115-16.72225]\'','\'(-13.72225--9.944445]\'','\'(36.27775-43.83335]\'','\'(0.117533-0.220967]\'','\'(-1.85084--1.51262]\'',cement
'\'(151.5-193.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.333334-0.722222]\'','\'(0.033333-0.196296]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(53.83335-inf)\'','\'(-25.83335--20.94445]\'','\'(101.7777-inf)\'','\'(0.274918-0.321112]\'','\'(-2.41102--2.245545]\'',sky
'\'(193.5-inf)\'','\'(116.5-129.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(0.555554-0.722222]\'','\'(0.02963-0.177779]\'','\'(4.48148-6.35185]\'','\'(6.388885-8.611115]\'','\'(6.166665-8.833335]\'','\'(2.722225-4.166665]\'','\'(0.166666-inf)\'','\'(1.166665-5.388885]\'','\'(-8.5--6.277775]\'','\'(6.5-8.5]\'','\'(0.5244-0.621698]\'','\'(-1.51262--0.287933]\'',brickface
'\'(-inf-151.5]\'','\'(129.5-147.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.194443-0.333334]\'','\'(0.033333-0.196296]\'','\'(0.277779-0.500001]\'','\'(0.02963-0.177779]\'','\'(0.203703-3.72222]\'','\'(-inf-3.833335]\'','\'(0.611112-3.944445]\'','\'(0.055556-1.722225]\'','\'(-4.277775--1.277775]\'','\'(1.166665-5.388885]\'','\'(-4.833335--1.388885]\'','\'(0.611112-5.166665]\'','\'(0.716915-inf)\'','\'(-2.20471--2.08594]\'',foliage
'\'(-inf-151.5]\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(0.555554-0.722222]\'','\'(0.177779-0.551851]\'','\'(0.203703-3.72222]\'','\'(-inf-3.833335]\'','\'(6.166665-8.833335]\'','\'(0.055556-1.722225]\'','\'(-8.166665--4.277775]\'','\'(9.611115-16.72225]\'','\'(-6.277775--4.833335]\'','\'(6.5-8.5]\'','\'(0.716915-inf)\'','\'(-2.20471--2.08594]\'',foliage
'\'(-inf-151.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(2.527775-3.916665]\'','\'(1.496605-7.75185]\'','\'(4.02778-19.3611]\'','\'(1.59132-10.9407]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-22.27775--13.94445]\'','\'(42.83335-46.94445]\'','\'(-25.83335--20.94445]\'','\'(48.83335-77.8889]\'','\'(0.274918-0.321112]\'','\'(-2.08594--1.85084]\'',path
'\'(-inf-151.5]\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.196296-0.623609]\'','\'(1.916665-4.02778]\'','\'(0.964527-1.59132]\'','\'(16.1296-19.6852]\'','\'(18.16665-22.94445]\'','\'(19.83335-26.16665]\'','\'(12.38885-16.94445]\'','\'(0.166666-inf)\'','\'(9.611115-16.72225]\'','\'(-17.83335--15.16665]\'','\'(20.72225-28.61115]\'','\'(0.362945-0.447372]\'','\'(-1.85084--1.51262]\'',brickface
'\'(193.5-inf)\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(0.555554-0.722222]\'','\'(0.177779-0.551851]\'','\'(19.6852-27.2037]\'','\'(15.61115-18.16665]\'','\'(8.833335-19.83335]\'','\'(22.16665-26.5]\'','\'(-11.72225--8.166665]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(20.72225-28.61115]\'','\'(0.274918-0.321112]\'','\'(0.64353-inf)\'',grass
'\'(193.5-inf)\'','\'(155.5-158.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(1.916665-4.02778]\'','\'(1.59132-10.9407]\'','\'(16.1296-19.6852]\'','\'(9.611115-15.61115]\'','\'(8.833335-19.83335]\'','\'(16.94445-22.16665]\'','\'(-11.72225--8.166665]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(20.72225-28.61115]\'','\'(0.362945-0.447372]\'','\'(0.64353-inf)\'',grass
'\'(193.5-inf)\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(6.63889-22.2778]\'','\'(7.75185-inf)\'','\'(4.02778-19.3611]\'','\'(10.9407-241.335]\'','\'(7.53704-10.62965]\'','\'(3.833335-6.388885]\'','\'(8.833335-19.83335]\'','\'(4.166665-6.944445]\'','\'(-11.72225--8.166665]\'','\'(9.611115-16.72225]\'','\'(-6.277775--4.833335]\'','\'(8.5-15.72225]\'','\'(0.716915-inf)\'','\'(-2.41102--2.245545]\'',foliage
'\'(151.5-193.5]\'','\'(129.5-147.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.333334-0.722222]\'','\'(0.196296-0.623609]\'','\'(0.722222-1.36111]\'','\'(0.177779-0.551851]\'','\'(4.48148-6.35185]\'','\'(6.388885-8.611115]\'','\'(6.166665-8.833335]\'','\'(2.722225-4.166665]\'','\'(0.166666-inf)\'','\'(1.166665-5.388885]\'','\'(-8.5--6.277775]\'','\'(6.5-8.5]\'','\'(0.447372-0.5244]\'','\'(-1.51262--0.287933]\'',brickface
'\'(-inf-151.5]\'','\'(129.5-147.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.194443-0.333334]\'','\'(0.033333-0.196296]\'','\'(1.36111-1.916665]\'','\'(1.59132-10.9407]\'','\'(0.203703-3.72222]\'','\'(-inf-3.833335]\'','\'(0.611112-3.944445]\'','\'(0.055556-1.722225]\'','\'(-4.277775--1.277775]\'','\'(1.166665-5.388885]\'','\'(-4.833335--1.388885]\'','\'(0.611112-5.166665]\'','\'(0.716915-inf)\'','\'(-2.08594--1.85084]\'',window
'\'(193.5-inf)\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.722222-1.305555]\'','\'(0.196296-0.623609]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(16.1296-19.6852]\'','\'(9.611115-15.61115]\'','\'(8.833335-19.83335]\'','\'(22.16665-26.5]\'','\'(-11.72225--8.166665]\'','\'(-inf--0.111111]\'','\'(3.444445-inf)\'','\'(20.72225-28.61115]\'','\'(0.321112-0.362945]\'','\'(0.64353-inf)\'',grass
'\'(151.5-193.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.333334-0.722222]\'','\'(0.196296-0.623609]\'','\'(1.916665-4.02778]\'','\'(1.59132-10.9407]\'','\'(4.48148-6.35185]\'','\'(3.833335-6.388885]\'','\'(8.833335-19.83335]\'','\'(2.722225-4.166665]\'','\'(-8.166665--4.277775]\'','\'(9.611115-16.72225]\'','\'(-8.5--6.277775]\'','\'(8.5-15.72225]\'','\'(0.621698-0.716915]\'','\'(-2.08594--1.85084]\'',window
'\'(193.5-inf)\'','\'(158.5-162.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.196296-0.623609]\'','\'(0.722222-1.36111]\'','\'(0.964527-1.59132]\'','\'(6.35185-7.53704]\'','\'(3.833335-6.388885]\'','\'(8.833335-19.83335]\'','\'(4.166665-6.944445]\'','\'(-8.166665--4.277775]\'','\'(9.611115-16.72225]\'','\'(-6.277775--4.833335]\'','\'(8.5-15.72225]\'','\'(0.5244-0.621698]\'','\'(-2.08594--1.85084]\'',cement
'\'(151.5-193.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.194443-0.333334]\'','\'(0.196296-0.623609]\'','\'(0.555554-0.722222]\'','\'(0.551851-0.964527]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(46.94445-53.83335]\'','\'(-13.72225--9.944445]\'','\'(101.7777-inf)\'','\'(0.222832-0.247783]\'','\'(-2.41102--2.245545]\'',sky
'\'(-inf-151.5]\'','\'(129.5-147.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.333334-0.722222]\'','\'(0.033333-0.196296]\'','\'(0.277779-0.500001]\'','\'(0.02963-0.177779]\'','\'(4.48148-6.35185]\'','\'(6.388885-8.611115]\'','\'(6.166665-8.833335]\'','\'(2.722225-4.166665]\'','\'(0.166666-inf)\'','\'(1.166665-5.388885]\'','\'(-8.5--6.277775]\'','\'(6.5-8.5]\'','\'(0.5244-0.621698]\'','\'(-1.51262--0.287933]\'',brickface
'\'(-inf-151.5]\'','\'(-inf-50.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.333334-0.722222]\'','\'(0.196296-0.623609]\'','\'(0.722222-1.36111]\'','\'(0.177779-0.551851]\'','\'(82.9815-inf)\'','\'(67.83335-inf)\'','\'(101.7777-inf)\'','\'(71.27775-inf)\'','\'(-inf--30.27775]\'','\'(53.83335-inf)\'','\'(-20.94445--17.83335]\'','\'(101.7777-inf)\'','\'(0.222832-0.247783]\'','\'(-2.41102--2.245545]\'',sky
'\'(-inf-151.5]\'','\'(116.5-129.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(0.194443-0.333334]\'','\'(0.033333-0.196296]\'','\'(0.722222-1.36111]\'','\'(0.177779-0.551851]\'','\'(6.35185-7.53704]\'','\'(6.388885-8.611115]\'','\'(6.166665-8.833335]\'','\'(4.166665-6.944445]\'','\'(0.166666-inf)\'','\'(1.166665-5.388885]\'','\'(-9.944445--8.5]\'','\'(8.5-15.72225]\'','\'(0.5244-0.621698]\'','\'(-1.51262--0.287933]\'',brickface
'\'(193.5-inf)\'','\'(81.5-116.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(0.623609-1.496605]\'','\'(0.722222-1.36111]\'','\'(0.551851-0.964527]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-22.27775--13.94445]\'','\'(28.72225-42.83335]\'','\'(-20.94445--17.83335]\'','\'(48.83335-77.8889]\'','\'(0.274918-0.321112]\'','\'(-2.08594--1.85084]\'',cement
'\'(-inf-151.5]\'','\'(175.5-207.5]\'','\'All\'','\'(-inf-0.055556]\'','\'(-inf-0.055556]\'','\'(1.305555-2.527775]\'','\'(1.496605-7.75185]\'','\'(4.02778-19.3611]\'','\'(1.59132-10.9407]\'','\'(47.22225-63.57405]\'','\'(41.94445-56.3333]\'','\'(48.83335-77.8889]\'','\'(35.72225-55.83335]\'','\'(-22.27775--13.94445]\'','\'(28.72225-42.83335]\'','\'(-20.94445--17.83335]\'','\'(48.83335-77.8889]\'','\'(0.274918-0.321112]\'','\'(-2.08594--1.85084]\'',path
